VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD
2209040011,b_b001138,7,광안리해수욕장,2022-09-04,2022-09-04,부산 수영구 광안해변로 219,부산 수영구 광안동 192-20,129.1189761,35.15319327,,,POI01000000BZ0BJ0,광안리해수욕장,30,1,N,1,,4,4,4,
2208200002,b_b000246,2,김포국제공항 국내선,2022-08-20,2022-08-20,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,60,9,Y,6,,5,5,5,
2209250005,b_b004595,11,여주휴게소주유소 인천방향,2022-09-25,2022-09-25,경기 여주시 가남읍 화평길 116,경기 여주시 가남읍 본두리 677-1,127.5687835,37.23973935,,,,,30,9,Y,11,,4,4,4,
2210040003,b_b005102,13,감자바우옹심이칼국수,2022-10-04,2022-10-04,강원 영월군 영월읍 중앙로 183-1,강원 영월군 영월읍 덕포리 632-64,128.4776642,37.17597129,,,,,60,11,N,2,,5,5,5,
2209270005,b_b005081,16,속초고속버스터미널,2022-09-27,2022-09-27,강원 속초시 동해대로 3988,강원 속초시 조양동 1418,128.598776,38.1904606,,,POI01000000BXS5OP,속초고속버스터미널,0,9,Y,6,,5,5,5,
2210300002,b_b014637,2,부산역,2022-10-30,2022-10-30,부산 동구 중앙대로 206,부산 동구 초량동 1187-1,129.0414192,35.11510918,,,POI01000000BGQU5C,부산역,30,9,N,11,,4,4,4,
2210080004,b_b005770,3,문막교,2022-10-08,2022-10-08,,강원 원주시 문막읍 취병리,127.8090951,37.30759338,,,,,1140,1,N,2,,4,3,4,
2210300003,b_b014501,2,이케아 동부산점,2022-10-30,2022-10-30,동부산관광3로 17,,129.2104793,35.19079654,,,,,60,4,Y,1,,5,5,5,26710
2210200004,b_b009271,3,원통버스터미널,2022-10-20,2022-10-20,강원 인제군 북면 원통로147번길 31,강원 인제군 북면 원통리 657-12,128.202954,38.12331814,,,,,30,9,N,11,,3,3,3,
2211050008,b_b009366,5,호우총,2022-11-05,2022-11-05,,경북 경주시 노서동 215,129.2090453,35.83972069,,,,,30,2,N,9,,4,4,4,
2210220004,b_b009466,4,김해국제공항 국내선청사,2022-10-22,2022-10-22,부산 강서구 공항진입로 108,부산 강서구 대저2동 2798-1,128.9488189,35.17027509,,,,,30,9,Y,6,,4,3,3,
2208220007,b_b001910,25,수서역,2022-08-22,2022-08-22,서울 강남구 밤고개로 99,서울 강남구 수서동 201-5,127.1044698,37.48529511,,,,,0,9,Y,6,,4,4,5,
2210220008,b_b009608,8,심순녀안흥찐빵,2022-10-22,2022-10-22,강원 횡성군 안흥면 서동로 1029,강원 횡성군 안흥면 안흥리 600-3,128.1462175,37.40799921,,,,,30,11,Y,11,,4,4,4,
2208080006,a_a000193,19,강릉역,2022-08-08,2022-08-08,강원 강릉시 용지로 176,강원 강릉시 교동 118,128.8996276,37.76452356,,,POI01000000ATDOAA,강릉역,30,9,N,6,,4,4,4,
2208230009,b_b002562,7,KFC 대구문화동점,2022-08-23,2022-08-23,대구 중구 국채보상로 608,대구 중구 문화동 18-1,128.597087,35.87045545,,,POI0100000070M6XS,덕영빌딩,30,11,N,9,,5,4,4,
2208140009,b_b000217,9,다이소 부산해운대점,2022-08-14,2022-08-14,부산 해운대구 구남로 11,부산 해운대구 우동 618-7,129.1597303,35.16294824,,,,,30,10,N,7,,5,5,5,
2211120005,b_b018677,5,집,2022-11-12,2022-11-13,,,,,,,,,420,21,,,,,,,41310
2210140003,b_b007084,2,마셰리27,2022-10-14,2022-10-14,부산 부산진구 동성로15번길 33,부산 부산진구 전포동 363-27,129.0665436,35.15171302,,,POI010000006UH0IV,ORSAY미술전문학원,30,11,N,2,,4,4,4,
2208190010,b_b000727,28,송정유로주차장,2022-08-19,2022-08-19,,울산광역시 울주군 삼남읍 신화리,,,,,,,30,9,Y,8,,5,5,5,31710
2208220003,b_b002116,17,울주대곡리 반구대암각화,2022-08-22,2022-08-22,,,129.1784121,35.6039396,,,,,60,2,N,11,,4,4,4,31710
2209020001,b_b002161,18,집,2022-09-02,2022-09-03,,,,,,,,,1440,21,,,,,,,41135
2210220003,b_b008094,6,오죽헌,2022-10-22,2022-10-22,강원 강릉시 율곡로3139번길 24,강원 강릉시 죽헌동 201,128.8773206,37.77951443,,,,,90,2,N,1,,5,5,5,
2210010003,b_b004668,6,송지호오토캠핑장,2022-10-01,2022-10-02,강원 고성군 죽왕면 동해대로 6090,강원 고성군 죽왕면 오봉리 8-10,128.5135757,38.34249451,,,POI01000000BGIEFY,송지호오토캠핑장,690,24,N,2,5,4,4,4,
2210010001,b_b003860,7,오죽헌,2022-10-01,2022-10-01,강원 강릉시 율곡로3139번길 24,강원 강릉시 죽헌동 201,128.8773206,37.77951443,,,POI010000006B4GDA,오죽헌,60,2,Y,4,,5,5,5,
2208210005,b_b001307,12,88생선구이,2022-08-21,2022-08-21,강원 속초시 중앙부두길 71,강원 속초시 중앙동 468-55,128.5919678,38.20373027,,,,,90,11,N,2,,4,4,4,
2208100003,b_b000159,5,로얄맨션,2022-08-10,2022-08-11,경북 봉화군 봉화읍 교촌길 59,경북 봉화군 봉화읍 내성리 188-9,128.7375912,36.88772617,,,POI01000000C9R4JV,로얄맨션1동,300,21,,,,,,,
2211050006,b_b014690,6,영일대해수욕장,2022-11-05,2022-11-05,경상북도 포항시 북구 해안로 82,경북 포항시 북구 두호동 685-1,129.378187,36.05506957,,,POI010000006S9RXR,바다시청북부여름파출소,30,1,N,1,,4,3,4,
2210160003,b_b007815,2,미래농원(mrnw),2022-10-16,2022-10-16,,,,,,,,,90,1,N,1,,5,4,5,27230
2208280004,b_b000432,12,안목해변,2022-08-28,2022-08-28,강원 강릉시 창해로14번길 51-26,강원 강릉시 견소동 286-10,128.9482754,37.77226176,,,,,120,1,Y,4,,5,5,5,
2208200006,b_b001459,6,해수락,2022-08-20,2022-08-21,부산 해운대구 송정해변로 8-17,부산 해운대구 송정동 265,129.2043839,35.1814999,,,POI010000006TCSDC,송정동해수락,360,24,N,2,3,3,3,3,
2208260002,b_b000556,11,세인트존스호텔수영장,2022-08-26,2022-08-26,,강원도 강릉시 강문동,128.9209403,37.7912297,,,,,240,6,N,1,,5,5,5,42150
2208260002,b_b002013,2,광명역,2022-08-26,2022-08-26,경기 광명시 광명역로 21,경기 광명시 일직동 276-8,126.884804,37.41645134,, ,POI01000000BSF1O3,KTX광명역,30,9,N,6,,5,5,5,
2210220003,b_b009322,3,제주은갈치,2022-10-22,2022-10-22,경남 거창군 거창읍 거열로 159-1,경남 거창군 거창읍 중앙리 342-8,127.911246,35.6899736,,,,,30,11,N,2,,5,5,5,
2210080001,b_b006669,3,영화 리틀포레스트 촬영지,2022-10-08,2022-10-08,경북 군위군 우보면 미성5길 58-1,경북 군위군 우보면 미성리 927-2,128.6645153,36.17973141,,,POI01000000CAOYRV,리틀포레스트촬영지,30,2,N,1,,5,3,4,
2210070003,b_b006296,4,의령전통시장,2022-10-07,2022-10-07,,경남 의령군 의령읍 중동리 386-24,128.261514,35.31905737,,,,,30,4,Y,1,,4,4,4,
2210080002,b_b006843,7,동대구역,2022-10-08,2022-10-08,대구 동구 동대구로 550,대구 동구 신암동 294,128.6283938,35.87932399,,,,,60,9,N,7,,5,5,5,
2208200001,b_b001219,8,휴휴암,2022-08-20,2022-08-20,강원 양양군 현남면 광진2길 3-16,강원 양양군 현남면 광진리 1,128.7676497,37.96122123,,,,,30,2,N,1,,5,5,5,
2210280001,b_b008274,1,집,2022-10-28,2022-10-28,,,,,,,,,,21,,,,,,,11110
2210210006,b_b009957,6,안산와스타디움,2022-10-21,2022-10-21,경기 안산시 단원구 화랑로 260,경기 안산시 단원구 초지동 666-1,126.8186381,37.31966719,,,,,0,12,N,6,,4,4,4,
2211020004,b_b015012,19,강릉대도호부 관아,2022-11-02,2022-11-02,,강원 강릉시 명주동,128.8919746,37.75258263,,,POI0100000075UF4L,강릉대도호부관아,30,2,N,10,,4,3,4,
2211110002,b_b018466,5,서부대성로 97-1,2022-11-11,2022-11-12,서부대성로97-1,,,,,,,,540,21,,,,,,,42110
2208260006,b_b000485,4,하평해변,2022-08-26,2022-08-26,,강원 강릉시 사천면 사천진리,128.870395,37.8458398,,,,,30,1,N,6,,4,5,5,
2210140003,b_b007851,2,장안휴게소 울산방향,2022-10-14,2022-10-14,,,,,,,,,30,9,N,9,,4,4,4,26710
2209300002,b_b004461,9,집,2022-09-30,2022-10-01,,,,,,,POI01000000C3TN0R,VERTIUM센트로하임1103동,660,21,,,,,,,41390
2210230007,b_b005273,15,경주고속버스터미널,2022-10-23,2022-10-23,경북 경주시 태종로685번길 2,경북 경주시 노서동 243-5,129.2036735,35.83882821,,,POI0100000073GR8L,경주고속터미널,30,9,Y,6,,5,5,5,
2209070015,b_b002682,14,센텀시티 스파랜드,2022-09-07,2022-09-07,부산 해운대구 센텀남대로 35,부산 해운대구 우동 1495,129.1290782,35.16863841,,,,,60,6,N,7,,3,2,4,
2210290008,b_b015761,8,교보문고 대구점,2022-10-29,2022-10-29,대구 중구 국채보상로 586,대구 중구 동성로2가 88-25,128.5948366,35.87047814,,,POI0100000077OXJE,교보빌딩,120,4,Y,11,,4,4,4,
2210300001,b_b015212,1,집,2022-10-30,2022-10-30,,,,,,,,,,21,,,,,,,29170
2209180006,b_b003881,16,60계 서울이수점,2022-09-18,2022-09-18,서울 동작구 사당로23길 112,서울 동작구 사당동 1159,126.9745172,37.48772983,,,POI01000000C4CEWY,래미안로이파크아파트101동,60,11,N,9,,3,3,3,
2210280002,b_b014604,2,문경휴게소 창원방향,2022-10-28,2022-10-28,경북 문경시 중부내륙고속도로 173,경북 문경시 유곡동 460-10,128.1498204,36.62068045,,,,,60,9,N,9,,3,3,3,
2208210005,b_b003310,12,문의청남대휴게소 청주방향,2022-08-21,2022-08-21,충북 청주시 상당구 문의면 당진영덕고속도로 123,충북 청주시 상당구 문의면 남계리 산 59-6,127.4844718,36.5442568,,,POI01000000B4FX4R,문의휴게소,30,9,N,9,,4,4,4,
2210010001,b_b004726,1,집,2022-10-01,2022-10-01,,,,,,,,,,21,,,,,,,48250
2208080004,b_b000662,3,명경막국수,2022-08-08,2022-08-08,강원 강릉시 저동골길 5,강원 강릉시 저동 673-6,128.8962132,37.79646286,,,POI01000000CV4OHC,명경막국수,60,11,N,2,,4,4,4,
2208180014,b_b001886,12,친지집,2022-08-18,2022-08-18,,부산광역시 금정구 남산동,,,,,,,90,22,,,,,,,26410
2209290004,b_b005549,4,대왕암공원 출렁다리,2022-09-29,2022-09-29,,울산 동구 일산동 905,129.4375145,35.4929316,,,POI01000000BYXG7P,대왕암공원,30,1,N,1,,5,4,5,
2208190002,b_b001954,2,롯데리아 동서울터미널점,2022-08-19,2022-08-19,서울 광진구 강변역로 50,서울특별시 광진구 구의동,127.094045,37.534385,,,,,60,11,N,9,,4,3,3,11215
2210140001,b_b007444,1,집,2022-10-14,2022-10-14,,,,,,4825012900,POI01000000C1YYMR,갑오마을1단지푸르지오아파트/103동,,21,,,,,,,
2210290002,b_b014993,2,진영휴게소 순천방향,2022-10-29,2022-10-29,경남 김해시 진영읍 하계로96번길 68,경남 김해시 진영읍 우동리 295,128.7160145,35.2800834,,,POI01000000B6VDM7,진영휴게소,30,9,N,9,,4,3,3,
2210300009,b_b007047,9,부산역,2022-10-30,2022-10-30,부산 동구 중앙대로 206,부산 동구 초량동 1187-1,129.0414192,35.11510918,,,POI01000000BGQU5C,부산역,30,9,Y,6,,5,5,5,
2211040003,b_b015378,9,라온커피로스터스,2022-11-04,2022-11-04,경북 경주시 포석로 746,경북 경주시 배동 393-1,129.2100438,35.80762143,,,,,90,11,N,9,,4,3,3,
2208220002,b_b000760,20,6.6구이,2022-08-22,2022-08-22,경북 경주시 첨성로81번길 19,경북 경주시 황남동 314-9,129.2110031,35.83482623,,,,,60,11,N,9,,4,4,4,
2210260009,b_b011796,9,첨성대,2022-10-26,2022-10-26,,경북 경주시 인왕동 910-30,129.2190202,35.83471805,,,,,30,2,N,1,,4,4,4,
2208090003,b_b000379,20,횡성휴게소 인천방향,2022-08-09,2022-08-09,강원 횡성군 안흥면 영동고속도로 153,강원 횡성군 안흥면 소사리 1511,128.1353932,37.46516024,,,,,30,9,N,9,,3,3,3,
2208170002,b_b000856,6,오션투유리조트 속초설악비치 호텔앤콘도,2022-08-17,2022-08-18,강원 고성군 죽왕면 삼포해변길 9,강원 고성군 죽왕면 삼포리 243-13,128.5309897,38.31711437,, ,POI010000006BCWYJ,오션투유콘도,540,24,N,8,4,4,4,4,
2210010007,b_b005821,7,황리단길,2022-10-01,2022-10-01,경북 경주시 태종로 746,경북 경주시 황남동 270-10,129.2096454,35.83933482,,,,,120,2,N,1,,5,5,5,
2210020002,b_b006215,9,집,2022-10-02,2022-10-03,,,,,,,POI01000000C8OVKJ,경동빌라,480,21,,,,,,,26380
2210310007,b_b015076,7,르컬렉티브 오시리아,2022-10-31,2022-10-31,부산 기장군 기장읍 동부산관광7로 17,부산 기장군 기장읍 시랑리 736,129.2146998,35.18917216,,,,,150,24,N,2,11,5,5,5,
2209260003,a_a002265,17,의암호스카이워크,2022-09-26,2022-09-26,,강원 춘천시 칠전동 468-1,127.6803848,37.846716,,,,,30,1,N,9,,4,3,3,
2210100002,b_b005783,9,매봉산 바람의언덕,2022-10-10,2022-10-10,,강원 태백시 창죽동 9-384,128.9644318,37.21511248,,,,,60,1,N,1,,4,3,5,
2210290004,b_b006641,3,철원한탄강 주상절리길,2022-10-29,2022-10-29,,,127.2999132,38.17449925,,,,,240,7,N,5,,5,4,4,42780
2211130002,b_b018610,2,김광석다시그리기길,2022-11-13,2022-11-13,,대구 중구 대봉동 6-11,128.6069534,35.86028512,,,,,60,7,N,1,,4,4,4,
2211020005,b_b014896,14,보문콜로세움,2022-11-02,2022-11-02,경북 경주시 보문로 132-16,경북 경주시 북군동 57-24,129.2681981,35.85258067,,,POI0100000077FTWE,경주세계자동차박물관,30,3,N,1,,1,1,1,
2210220002,b_b009620,2,청량리역,2022-10-22,2022-10-22,서울 동대문구 왕산로 214,서울 동대문구 전농동 591-53,127.0485044,37.58073293,,,POI01000000BG00L8,청량리역,30,9,Y,6,,3,5,4,
2210230003,b_b004902,10,속초751샌드위치,2022-10-23,2022-10-23,강원 속초시 교동로 75-1,강원 속초시 교동 780-55,128.5767001,38.2056299,,,,,30,11,N,2,,5,5,5,
2210110005,b_b007064,5,해운대블루라인파크 송정정거장,2022-10-11,2022-10-11,부산광역시 해운대구 송정중앙로8번길 60,부산 해운대구 송정동 299-20,129.2000744,35.18108087,,,POI01000000BGR1N2,송정역,0,13,N,1,,5,5,5,
2208220008,b_b002264,7,오대산월정사 전나무숲길,2022-08-22,2022-08-22,,강원 평창군 진부면 동산리,128.5958847,37.72843965,,,,,30,7,N,1,,5,5,5,
2210250005,b_b007580,4,유이쯔,2022-10-25,2022-10-25,대구 중구 중앙대로 376-20,대구 중구 덕산동 124-26,128.5945607,35.86632213,,,,,30,11,N,2,,4,4,4,
2208270004,b_b001713,4,장생포고래생태체험관,2022-08-27,2022-08-27,울산 남구 장생포고래로 248,울산 남구 매암동 139-29,129.3821587,35.502259,,,,,60,13,N,1,,5,5,5,
2210010003,b_b006203,2,남이섬안반지닭갈비 1호점,2022-10-01,2022-10-01,경기 가평군 가평읍 북한강변로 1061,경기 가평군 가평읍 달전리 86-2,127.5247001,37.8069664,,,POI01000000B5BAYV,안반지펜션,30,11,N,1,,5,4,4,
2210100002,b_b007446,2,율리역 부산2호선,2022-10-10,2022-10-10,부산 북구 금곡대로 지하 440,부산 북구 금곡동 1241,129.0128677,35.2462535,,,,,30,9,Y,11,,4,5,4,
2208200004,b_b002335,4,경포해수욕장,2022-08-20,2022-08-20,강원 강릉시 창해로 514,강원 강릉시 강문동 산 1,128.9102102,37.80340551,,,,,60,1,N,11,,4,5,4,
2208210004,b_b000291,3,만석닭강정 본점,2022-08-21,2022-08-21,강원 속초시 청초호반로 72,강원 속초시 조양동 1549-2,128.5869155,38.19028283,,,,,30,10,N,1,,5,4,4,
2210150007,b_b006738,6,군위아미타여래삼존석굴,2022-10-15,2022-10-15,경북 군위군 부계면 남산4길 24,경북 군위군 부계면 남산리 297,128.6411062,36.04882439,,,POI01000000B0FONX,팔공산전통문화교육원,60,2,Y,4,,4,3,5,
2208260003,b_b001695,15,경주문무대왕릉,2022-08-26,2022-08-26,,경북 경주시 문무대왕면 봉길리 30-1,129.4868767,35.73826159,,,,,90,2,Y,1,,4,3,3,
2208080004,b_b000216,4,고기랑조개랑,2022-08-08,2022-08-08,강원 강릉시 강동면 헌화로 1029-6,강원 강릉시 강동면 정동진리 136-10,129.0353314,37.68651375,,,POI01000000CSXVKC,고기랑조개랑2,90,11,N,2,,4,3,3,
2211050003,b_b014322,9,루시드,2022-11-05,2022-11-05,대구 중구 동성로4길 94,대구 중구 공평동 70-2,128.5996586,35.86878475,,,,,30,11,N,3,,1,1,1,
2209250005,b_b004070,9,한우물들,2022-09-25,2022-09-25,,경북 문경시 농암면 종곡리,128.002256,36.59114504,,,,,300,22,,,,,,,
2209040004,b_b002817,14,봉길대왕암해변,2022-09-04,2022-09-04,,경북 경주시 문무대왕면 봉길리 17-1,129.4839362,35.73994056,,,POI01000000BZERZA,봉길대왕암해변,30,1,N,1,,5,5,5,
2208280005,b_b000401,14,속초해수욕장,2022-08-28,2022-08-28,강원 속초시 해오름로 186,강원 속초시 조양동 1464-7,128.6040985,38.19005289,,,,,60,1,N,1,,4,4,4,
2208290005,b_b000685,5,버거샵 해운대점,2022-08-29,2022-08-29,부산 해운대구 우동1로20번길 19,부산 해운대구 우동 532-17,129.157645,35.16418213,,,,,30,11,N,5,,5,5,5,
2210300005,b_b011066,4,카페지,2022-10-30,2022-10-30,경북 영천시 상신기길 95-135,경북 영천시 신기동 107-2,128.9545085,36.00303212,,,,,30,11,N,2,,5,5,5,
2209270002,b_b004649,6,스타벅스 경주보문호수DT점,2022-09-27,2022-09-27,경북 경주시 보문로 132-6,경북 경주시 북군동 57-40,129.2686775,35.85324559,,,POI0100000077FTWE,경주세계자동차박물관,30,11,N,9,,4,4,4,
2211050002,b_b015843,2,평창휴게소 강릉방향,2022-11-05,2022-11-05,강원 평창군 용평면 경강로 2159-58,강원 평창군 용평면 이목정리 775,128.4529472,37.60536697,,,POI01000000B52XX8,평창휴게소강릉방향,0,9,Y,9,,5,5,5,
2211050003,b_b011616,3,다올연합의원,2022-11-05,2022-11-05,대구 수성구 범안로 60,대구 수성구 범물동 1374-5,128.644389,35.81766638,,,,,60,12,Y,11,,4,5,3,
2209240003,b_b004790,4,러브이즈기빙 핑크19,2022-09-24,2022-09-24,부산 수영구 광안로 19,부산 수영구 광안동 144-54,129.114958,35.15658155,,,,,30,10,N,2,,5,4,5,
2210290002,b_b010948,2,황포냉면,2022-10-29,2022-10-29,경남 진주시 호탄길34번길 10,경남 진주시 호탄동 639-1,128.1173435,35.16440482,,,,,60,10,N,1,,4,4,4,
2210030001,b_b004716,14,집,2022-10-03,2022-10-04,,,,,,,,,570,21,,,,,,,28200
2211010004,b_b011338,3,통도사,2022-11-01,2022-11-01,경남 양산시 하북면 통도사로 108,경남 양산시 하북면 지산리 583,129.0646834,35.48828455,,,POI01000000BYXDS7,가지산도립공원,120,2,Y,4,,5,5,5,
2208210005,b_b001305,11,황리단길,2022-08-21,2022-08-21,경북 경주시 태종로 746,경북 경주시 황남동 270-10,129.2096454,35.83933482,,,,,60,4,Y,4,,5,5,5,
2210030001,b_b003996,7,댄싱카페인,2022-10-03,2022-10-03,강원 춘천시 스포츠타운길399번길 25,강원 춘천시 삼천동 223-2,127.7020905,37.87361661,,,POI01000000B5CAZX,KT&G상상마당아트센터,30,11,N,9,,3,3,3,
2208150005,b_b000117,12,환호공원 스페이스워크,2022-08-15,2022-08-15,,경북 포항시 북구 환호동 산 57,129.3902955,36.06565843,,,,,30,6,N,1,,4,4,5,
2210150005,b_b008047,4,문수경기장,2022-10-15,2022-10-15,,,127.3266151,36.62689822,,,POI01000000DMJBE3,오송대원칸타빌아파트,90,5,N,1,,4,4,4,31140
2210290006,b_b009948,11,경기광주휴게소 경기도광주방향,2022-10-29,2022-10-29,경기 광주시 곤지암읍 만삼로 211,경기 광주시 곤지암읍 유사리 산 31-1,127.4248518,37.38047475,,,POI010000006NJXIN,경기광주휴게소,60,9,N,9,,3,3,3,
2208090002,b_b000302,13,KT경주수련관,2022-08-09,2022-08-10,경북 경주시 엑스포로 30,경북 경주시 신평동 150-5,129.2889998,35.83761095,,,,,510,24,Y,11,4,5,5,5,
2210290004,b_b014970,4,간월재,2022-10-29,2022-10-29,울산 울주군 상북면 간월산길 614,울산 울주군 상북면 등억알프스리 산 181,129.0453481,35.54765162,,,POI01000000B7HI2F,나인테마모텔,60,9,Y,1,,4,4,4,
2209240009,b_b004778,8,세븐일레븐 경포파도점,2022-09-24,2022-09-24,강원 강릉시 창해로 485,강원 강릉시 강문동 산 4-5,128.9090698,37.80356093,,,POI01000000BSE61K,산토리나모텔,30,10,N,9,,4,4,4,
2210290001,b_b007686,1,집,2022-10-29,2022-10-29,,,,,,,,,,21,,,,,,,27710
2210250009,d_d002778,19,에어비엔비,2022-10-25,2022-10-26,,,129.308126,35.536474,,,POI0100000076IV1N,시티오피스텔,1380,24,Y,11,11,4,2,3,26500
2208210003,b_b001296,7,향화정,2022-08-21,2022-08-21,경북 경주시 사정로57번길 17,경북 경주시 사정동 7,129.2091926,35.8380096,,,,,60,11,N,5,,4,4,4,
2210010008,b_b004584,8,울진왕피천공원,2022-10-01,2022-10-01,경상북도 울진군 근남면 울진북로 234-20,경북 울진군 근남면 수산리 354,129.4040738,36.97007434,,,POI01000000BFRUDK,(주)울진유통농업회사법인울진군친환경농산물급식지원센터,60,1,N,1,,5,5,5,
2210090008,b_b005211,8,불국사,2022-10-09,2022-10-09,경북 경주시 불국로 385,경북 경주시 진현동 15-1,129.3318426,35.78991466,,,,,90,2,Y,4,,4,4,4,
2208190004,b_b002442,4,홈플러스 안동점,2022-08-19,2022-08-19,경북 안동시 경동로 656,경북 안동시 운흥동 247-28,128.7295626,36.56253957,,,POI010000006A0X09,홈플러스,30,4,N,6,,3,3,3,
2210150010,b_b007680,10,설악해변,2022-10-15,2022-10-15,강원 양양군 강현면 뒷나루2길 5-8,강원 양양군 강현면 전진리 66-6,128.6233025,38.12998175,,,,,30,1,Y,11,,5,5,5,
2209300001,b_b005452,1,집,2022-09-30,2022-09-30,,,,,,2632010300,POI01000000C26TMV,동문굿모닝힐아파트/118동,,21,,,,,,,
2208090015,b_b000476,15,모텔몽,2022-08-09,2022-08-10,강원 강릉시 교동광장로 116,강원 강릉시 교동 1882-2,128.8773976,37.76429797,,,,,270,24,Y,11,2,5,5,5,
2209230004,b_b004732,4,춘천 명동입구와 거리,2022-09-23,2022-09-23,강원 춘천시 금강로 55-1,강원 춘천시 조양동 26-8,127.7282692,37.88022898,,,,,30,4,N,1,,3,3,3,
2209260004,b_b005056,3,울산게스트하우스 앤마이홈,2022-09-26,2022-09-26,울산 중구 옥골샘6길 9-1,울산 중구 옥교동 137-3,129.3235798,35.55623668,,,,,30,24,N,8,7,5,5,5,
2208160002,b_b000323,8,이사부사자공원,2022-08-16,2022-08-16,강원 삼척시 수로부인길 333,강원 삼척시 증산동 1,129.159484,37.47517019,,,POI010000006DLBKV,이사부사자공원,90,1,N,2,,3,3,3,
2210280006,b_b008221,5,F1963,2022-10-28,2022-10-28,부산 수영구 구락로123번길 20,부산 수영구 망미동 475-1,129.1149385,35.17692806,,,POI01000000B78RCP,고려제강F1963,90,4,Y,1,,4,3,3,
2208200005,b_b001651,4,뚜르드퐝 소호텔&게스트하우스,2022-08-20,2022-08-20,경북 포항시 남구 새천년대로460번길 14,경북 포항시 남구 대잠동 928,129.3476502,36.01583707,,,POI01000000DRLUKZ,뚜르드포항,60,24,N,8,7,5,5,5,
2208260001,b_b002118,12,밀리언피자 경주본점,2022-08-26,2022-08-26,경북 경주시 포석로1068번길 10,경북 경주시 황남동 304-4,129.2104207,35.83600831,,,POI01000000DP8ZBG,시골낙지,90,11,N,2,,5,5,5,
2209260005,b_b004930,13,집,2022-09-26,2022-09-27,,,,,,2623010400,POI010000006UGBBY,강진융프라우,390,21,,,,,,,
2210290010,b_b014710,10,CU 해운대한양수자인점,2022-10-29,2022-10-29,부산 해운대구 해운대로570번길 17,부산 해운대구 우동 643-1,129.1561945,35.16070072,,,POI0100000076E4G7,해운대한양수자인마린오피스텔,30,10,N,7,,3,3,3,
2210020003,b_b004236,10,집,2022-10-02,2022-10-03,,,,,,4139013200,POI01000000DMLV5G,시화영남4단지아파트/경비실,330,21,,,,,,,
2210220008,b_b008302,2,오릇,2022-10-22,2022-10-22,울산 울주군 상북면 소호로 340,울산 울주군 상북면 소호리 284-1,129.0853115,35.67548422,,,,,1080,24,N,1,3,5,5,5,
2209250004,b_b003965,11,신정시장사거리,2022-09-25,2022-09-25,,울산 남구 신정동,129.3114085,35.54186634,,,,,30,4,N,3,,4,3,2,
2210290008,b_b007749,7,월영교,2022-10-29,2022-10-29,경북 안동시 석주로 203,경북 안동시 상아동 569,128.7609771,36.57664525,,,POI01000000BGWUCP,맛50년헛제사밥,30,1,Y,1,,4,4,4,
2210020005,b_b005314,13,집,2022-10-02,2022-10-03,,,,,,,,,1320,21,,,,,,,11620
2209290001,b_b004461,1,집,2022-09-29,2022-09-29,,,,,,,POI01000000C3TN0R,VERTIUM센트로하임1103동,,21,,,,,,,41390
2208200001,b_b002651,8,경포해수욕장,2022-08-20,2022-08-20,강원 강릉시 창해로 514,강원 강릉시 강문동 산 1,128.9102102,37.80340551,,,POI01000000BXPQ1K,경포해수욕장,30,1,N,9,,5,5,5,
2208220001,b_b002411,13,ABC마트 GS부산광복점,2022-08-22,2022-08-22,부산 중구 광복중앙로 2,부산 중구 광복동2가 6-5,129.0314233,35.09941561,, ,POI010000006UP9WQ,에이비씨마트코리아,60,10,N,9,,3,3,3,
2210310002,b_b015464,2,설악산국립공원 울산바위코스,2022-10-31,2022-10-31,강원도 양양군 서면 설악로 1065,강원 속초시 설악동,128.4794012,38.18125902,,,POI010000006BE461,단골민박,240,1,N,1,,4,4,4,
2208270010,b_b003524,11,잎새달스므날,2022-08-27,2022-08-28,경북 경주시 포석로 976-2,경북 경주시 황남동 480-2,129.2102272,35.82800067,,,,,180,24,N,8,7,3,1,1,
2210030011,b_b006813,11,집,2022-10-03,2022-10-04,,,,,,2626010800,POI010000006TXQQ8,명륜역대원칸타빌,150,21,,,,,,,
2208150001,b_b000230,14,매지저수지,2022-08-15,2022-08-15,,강원 원주시 흥업면 매지리 1386,127.9064818,37.28030954,,,,,60,1,Y,4,,5,5,5,
2208190005,b_b000727,23,스타벅스 부산P.아울렛점,2022-08-19,2022-08-19,,부산 기장군 장안읍 덕선리 914,129.2366801,35.32523545,,,,,30,11,N,9,,5,5,5,
2210290001,b_b010792,1,집,2022-10-29,2022-10-29,,,,,,,,,,21,,,,,,,31110
2210260005,b_b006568,5,경주루지월드,2022-10-26,2022-10-26,경북 경주시 천북남로 16,경북 경주시 신평동 355,129.2891583,35.84447287,,,,,60,6,N,1,,5,5,5,
