TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
h_h000624,H01,h000624,2;9,2023-06-12,2023-06-16,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/3대 동반 여행/일반미션",2;9,2;11;6
h_h000627,H01,h000627,1;22;23;4;7,2023-06-21,2023-06-25,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",1;22;23;4;7,23;2;1
h_h000628,H01,h000628,22;1;5;6;21;26;27,2023-06-17,2023-06-24,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",22;1;5;6;21;26;27,5;22;27
h_h000629,H01,h000629,12;13;2;22;3,2023-06-16,2023-06-19,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",12;13;2;22;3,23;26;1
h_h000630,H01,h000630,21;22;2,2023-06-16,2023-06-21,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/3대 동반 여행/일반미션",21;22;2,21;22;23
h_h000635,H01,h000635,1;22;3;4;5,2023-07-06,2023-07-10,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",1;22;3;4;5,1;3;5
h_h000637,H01,h000637,2;5;22;24,2023-06-16,2023-06-19,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",2;5;22;24,5;2;22
h_h000638,H02,h000638,21;22;27;28,2023-06-18,2023-06-21,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/특별미션",21;22;27;28,21;28;27
h_h000645,H01,h000645,2;5;6;11;12;22;23;24;27;28,2023-06-13,2023-06-21,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/자녀동반/일반미션",2;5;6;11;12;22;23;24;27;28,23;11;6
h_h000647,H02,h000647,12;21;3;5;7,2023-07-01,2023-07-04,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/나홀로 여행/일반미션",12;21;3;5;7,22;24;21
h_h000648,H01,h000648,22;24;3,2023-07-04,2023-07-08,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",22;24;3,21;22;27
h_h000649,H02,h000649,11;22;27;3;9,2023-06-22,2023-06-25,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/3대 동반 여행/일반미션",11;22;27;3;9,11;6;4
h_h000652,H01,h000652,1;22;23;24;6,2023-06-17,2023-06-21,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/부부/일반미션",1;22;23;24;6,23;22;6
h_h000653,H01,h000653,1;12;2;3;6,2023-06-29,2023-07-02,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",1;12;2;3;6,22;6;26
h_h000656,H01,h000656,22;24;26;28;5,2023-06-11,2023-06-14,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",22;24;26;28;5,5;22;24
h_h000660,H01,h000660,23;24;26;27;28,2023-06-16,2023-06-20,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",23;24;26;27;28,2;22;26
h_h000665,H02,h000665,1;2;21;3;5,2023-06-21,2023-06-25,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/3인 이상 친구/일반미션",1;2;21;3;5,21;28;22
h_h000667,H01,h000667,21;22;24;26;6,2023-06-24,2023-06-28,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",21;22;24;26;6,5;22;21
h_h000669,H02,h000669,1;5;11;27;22;21;8;24,2023-07-02,2023-07-06,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/자녀동반/일반미션",1;5;11;27;22;21;8;24,24;22;21
h_h000673,H01,h000673,21;22;23;26;27,2023-06-09,2023-06-13,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",21;22;23;26;27,3;22;26
h_h000674,H01,h000674,6;28;23;4,2023-06-11,2023-06-16,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",6;28;23;4,28;2;23
h_h000676,H01,h000676,26;5;1,2023-06-20,2023-06-23,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",26;5;1,22;26;5
h_h000677,H01,h000677,22;26;24,2023-06-16,2023-06-19,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",22;26;24,11;22;26
h_h000678,H01,h000678,11;21;26;27;5,2023-06-18,2023-06-22,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/특별미션",11;21;26;27;5,5;21;22
h_h000683,H01,h000683,2;22;24;6,2023-07-08,2023-07-10,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/커플/일반미션",2;22;24;6,6;22;2
h_h000689,H01,h000689,2;21;27;6,2023-06-17,2023-06-20,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/부모 동반/일반미션",2;21;27;6,27;6;11
h_h000690,H01,h000690,5;6;22;23,2023-06-20,2023-06-23,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",5;6;22;23,5;22;6
h_h000691,H01,h000691,22;5,2023-06-19,2023-06-23,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/나홀로 여행/일반미션",22;5,5;22;24
h_h000693,H01,h000693,23;24,2023-06-08,2023-06-11,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",23;24,22;23;24
h_h000695,H01,h000695,10;21;22,2023-06-10,2023-06-13,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/3인 이상 친구/일반미션",10;21;22,10;22;23
h_h000701,H01,h000701,1;2;24;5,2023-06-20,2023-06-23,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",1;2;24;5,5;2;1
h_h000703,H01,h000703,1;2;21;22;23,2023-06-18,2023-06-22,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",1;2;21;22;23,2;24;1
h_h000705,H01,h000705,2;22;23;26,2023-06-20,2023-06-23,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",2;22;23;26,22;28;4
h_h000707,H01,h000707,1;2;3;5;6,2023-06-15,2023-06-20,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",1;2;3;5;6,22;23;6
h_h000713,H01,h000713,2;23;6,2023-06-13,2023-06-16,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/자녀동반/일반미션",2;23;6,2;11;23
h_h000714,H02,h000714,5,2023-06-09,2023-06-13,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/부모 동반/일반미션",5,5;9;24
h_h000716,H01,h000716,1;2;3;5;6,2023-06-25,2023-06-29,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/부모 동반/일반미션",1;2;3;5;6,2;11;27
h_h000717,H01,h000717,28;22;25;28,2023-06-13,2023-06-14,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/특별미션",28;22;25;28,3;25;28
h_h000719,H01,h000719,1;21;22;24;5,2023-06-24,2023-06-29,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/부부/일반미션",1;21;22;24;5,6;22;24
h_h000722,H01,h000722,22,2023-06-10,2023-06-11,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",22,24;22;28
h_h000723,H01,h000723,1;12;22;26;5,2023-06-10,2023-06-13,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",1;12;22;26;5,3;5;22
h_h000724,H01,h000724,1;13;2;3;6,2023-06-11,2023-06-15,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/나홀로 여행/일반미션",1;13;2;3;6,6;3;1
h_h000725,H01,h000725,2;1;10;21;22;24;23;26;12;6,2023-07-03,2023-07-06,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",2;1;10;21;22;24;23;26;12;6,3;22;4
h_h000734,H01,h000734,1;10;22;4;5,2023-06-08,2023-06-12,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",1;10;22;4;5,5;22;4
h_h000739,H01,h000739,2;2;11;22,2023-06-12,2023-06-16,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",2;2;11;22,11;6;22
h_h000740,H01,h000740,2;21;23;28;5,2023-06-08,2023-06-15,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/자녀동반/일반미션",2;21;23;28;5,2;28;21
h_h000742,H01,h000742,2;5;10;9;3;4;1;6;7,2023-06-07,2023-06-13,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/자녀동반/일반미션",2;5;10;9;3;4;1;6;7,2;21;23
h_h000745,H01,h000745,22;2;6;28,2023-06-09,2023-06-12,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",22;2;6;28,2;28;6
h_h000753,H01,h000753,2;21;22;23;27,2023-06-15,2023-06-18,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/3대 동반 여행/일반미션",2;21;22;23;27,21;22;24
h_h000756,H01,h000756,1;11;2;5;6,2023-06-14,2023-06-18,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/자녀동반/일반미션",1;11;2;5;6,2;23;22
h_h000758,H01,h000758,1;21;22;23;27,2023-07-07,2023-07-10,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/자녀동반/일반미션",1;21;22;23;27,23;22;27
h_h000759,H01,h000759,21;22;23,2023-06-10,2023-06-14,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",21;22;23,22;21;23
h_h000760,H01,h000760,2;23;26;4;6,2023-06-14,2023-06-18,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/특별미션",2;23;26;4;6,2;6;23
h_h000761,H01,h000761,1;2;26;28,2023-06-10,2023-06-14,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/자녀동반/일반미션",1;2;26;28,2;26;11
h_h000763,H01,h000763,2;21;5,2023-06-17,2023-06-20,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/커플/일반미션",2;21;5,2;6;21
h_h000765,H01,h000765,28,2023-06-08,2023-06-12,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/특별미션",28,1;28;3
h_h000768,H01,h000768,1;2;3;5;6,2023-06-20,2023-06-28,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/자녀동반/일반미션",1;2;3;5;6,3;11;5
h_h000771,H01,h000771,21;22;23;26,2023-06-16,2023-06-20,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",21;22;23;26,21;22;2
h_h000772,H01,h000772,21;28,2023-06-12,2023-06-15,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/특별미션",21;28,21;28;11
h_h000773,H01,h000773,1;12;2;22;5,2023-06-10,2023-06-13,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/자녀동반/일반미션",1;12;2;22;5,2;23;11
h_h000781,H01,h000781,2;22;23;5;9,2023-06-12,2023-06-15,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/자녀동반/일반미션",2;22;23;5;9,22;21;26
h_h000782,H01,h000782,2;10;22;21;24;9,2023-06-08,2023-06-12,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",2;10;22;21;24;9,2;24;21
h_h000788,H01,h000788,10;4;21;9;22;24;6,2023-06-30,2023-07-03,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",10;4;21;9;22;24;6,10;9;2
h_h000789,H01,h000789,1;2;4;12;21;22;24;26;27,2023-06-27,2023-06-30,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",1;2;4;12;21;22;24;26;27,22;24;21
h_h000791,H01,h000791,1;2;23;4;6,2023-06-28,2023-07-01,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/자녀동반/일반미션",1;2;23;4;6,23;3;26
h_h000794,H01,h000794,10;2;23;5;7,2023-07-05,2023-07-09,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/부부/일반미션",10;2;23;5;7,23;2;26
h_h000797,H01,h000797,1;2;24;26;4,2023-06-17,2023-06-21,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",1;2;24;26;4,23;22;24
h_h000799,H01,h000799,11;22;26,2023-07-02,2023-07-03,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/자녀동반/일반미션",11;22;26,2;26;24
h_h000800,H01,h000800,2;21;22;23,2023-06-14,2023-06-18,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",2;21;22;23,22;2;21
h_h000805,H01,h000805,12;2;22;24;6,2023-06-08,2023-06-12,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",12;2;22;24;6,22;26;2
h_h000806,H01,h000806,1;2;3;4;6,2023-06-13,2023-06-18,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",1;2;3;4;6,2;6;26
h_h000807,H01,h000807,13;22;28;3;6,2023-06-26,2023-06-30,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/특별미션",13;22;28;3;6,1;22;26
h_h000810,H01,h000810,2;3;4;7;22;23;27;24;1;5;6,2023-06-21,2023-06-24,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",2;3;4;7;22;23;27;24;1;5;6,22;23;2
h_h000814,H01,h000814,1;22;26,2023-06-25,2023-06-28,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/부부/일반미션",1;22;26,26;22;1
h_h000815,H01,h000815,1;11;2;5;6,2023-06-15,2023-06-20,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/특별미션",1;11;2;5;6,2;5;4
h_h000817,H01,h000817,1;12;2;28;6,2023-06-29,2023-07-03,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/부모 동반/일반미션",1;12;2;28;6,1;2;6
h_h000819,H01,h000819,1;2;22;28;3,2023-06-17,2023-06-20,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/3대 동반 여행/일반미션",1;2;22;28;3,3;2;6
h_h000821,H01,h000821,1;2;22;5;6,2023-07-06,2023-07-10,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/3인 이상 친구/일반미션",1;2;22;5;6,1;22;28
h_h000825,H01,h000825,23,2023-06-26,2023-06-30,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/특별미션",23,5;23;2
h_h000826,H01,h000826,1;22;23;26,2023-06-25,2023-06-30,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",1;22;23;26,22;5;23
h_h000829,H01,h000829,2;23;11;26;24;22;27,2023-06-08,2023-06-14,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",2;23;11;26;24;22;27,2;23;22
h_h000831,H01,h000831,22;23;5,2023-06-11,2023-06-15,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/3인 이상 친구/일반미션",22;23;5,1;5;23
h_h000832,H01,h000832,22;23;24,2023-06-09,2023-06-12,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/특별미션",22;23;24,23;1;4
h_h000833,H01,h000833,1;21;23;28;5,2023-06-28,2023-07-02,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",1;21;23;28;5,23;2;5
h_h000834,H01,h000834,1;2;22;24;5,2023-06-11,2023-06-14,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/부부/일반미션",1;2;22;24;5,21;24;3
h_h000835,H01,h000835,21;22;24;1;12,2023-06-19,2023-06-23,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/3인 이상 친구/일반미션",21;22;24;1;12,21;1;22
h_h000837,H01,h000837,23;28,2023-06-22,2023-06-27,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",23;28,23;9;11
h_h000844,H01,h000844,8;12;21;22;24;26;27,2023-06-09,2023-06-11,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/나홀로 여행/일반미션",8;12;21;22;24;26;27,8;27;12
h_h000846,H02,h000846,1;2;3;4;5,2023-06-23,2023-06-26,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/커플/일반미션",1;2;3;4;5,5;8;3
h_h000849,H01,h000849,6;3;23,2023-07-08,2023-07-10,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/커플/일반미션",6;3;23,6;22;23
h_h000852,H01,h000852,22;23;5;6,2023-06-09,2023-06-14,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",22;23;5;6,5;23;22
h_h000855,H01,h000855,1;10;11;2;23,2023-06-12,2023-06-15,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/자녀동반/일반미션",1;10;11;2;23,2;11;9
h_h000857,H01,h000857,1;2;3;4;5,2023-06-12,2023-06-17,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/나홀로 여행/일반미션",1;2;3;4;5,9;2;24
h_h000858,H01,h000858,21;22;23;26;5,2023-06-23,2023-06-26,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",21;22;23;26;5,6;23;2
h_h000861,H01,h000861,1;21;22;23;3,2023-06-17,2023-06-19,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/3인 이상 친구/일반미션",1;21;22;23;3,5;3;2
h_h000866,H01,h000866,22;1;6;2;5,2023-06-09,2023-06-12,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/3인 이상 친구/일반미션",22;1;6;2;5,5;2;6
h_h000868,H01,h000868,28,2023-06-11,2023-06-12,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",28,9;11;22
h_h000869,H01,h000869,2;23,2023-06-23,2023-06-26,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/자녀동반/일반미션",2;23,2;3;23
h_h000870,H01,h000870,9;4;27,2023-06-10,2023-06-11,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/나홀로 여행/일반미션",9;4;27,3;9;27
h_h000871,H01,h000871,10;2;22;23;5,2023-06-27,2023-07-01,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/자녀동반/일반미션",10;2;22;23;5,22;24;11
h_h000873,H01,h000873,12;2;3;5;7,2023-06-30,2023-07-03,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",12;2;3;5;7,22;24;26
h_h000874,H01,h000874,1;22;23;5;7,2023-06-19,2023-06-22,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",1;22;23;5;7,5;22;1
h_h000877,H01,h000877,26;28,2023-06-28,2023-07-03,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/특별미션",26;28,1;28;5
h_h000881,H01,h000881,22;23;24,2023-06-18,2023-06-20,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",22;23;24,24;22;23
h_h000884,H01,h000884,2;23,2023-06-09,2023-06-14,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/자녀동반/일반미션",2;23,2;5;11
h_h000886,H01,h000886,22;23;26;5,2023-07-02,2023-07-05,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",22;23;26;5,5;23;22
h_h000890,H01,h000890,21;22;23;5;28,2023-06-12,2023-06-16,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/나홀로 여행/일반미션",21;22;23;5;28,5;28;21
h_h000891,H02,h000891,1;3;4;6;7,2023-07-02,2023-07-06,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/자녀동반/일반미션",1;3;4;6;7,3;24;22
h_h000892,H01,h000892,22;24;26;6,2023-06-24,2023-06-25,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/3인 이상 친구/일반미션",22;24;26;6,6;22;24
h_h000895,H01,h000895,10;21;22;23;9,2023-06-14,2023-06-17,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/부모 동반/일반미션",10;21;22;23;9,9;21;23
h_h000897,H01,h000897,1;2;22;24;6,2023-06-24,2023-06-27,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/3대 동반 여행/일반미션",1;2;22;24;6,22;23;1
h_h000898,H01,h000898,2;22;23;24;6,2023-06-28,2023-07-02,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/자녀동반/일반미션",2;22;23;24;6,2;23;24
h_h000899,H01,h000899,1;2;6;12;27;5,2023-06-27,2023-07-05,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/3대 동반 여행/일반미션",1;2;6;12;27;5,1;5;2
h_h000904,H01,h000904,1;21;22;23;24,2023-06-09,2023-06-11,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/커플/일반미션",1;21;22;23;24,1;21;22
h_h000908,H01,h000908,1;21;22;23;24,2023-06-13,2023-06-16,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",1;21;22;23;24,23;24;26
h_h000909,H01,h000909,1;11;2;22;4,2023-06-24,2023-06-28,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/자녀동반/일반미션",1;11;2;22;4,23;11;5
h_h000912,H01,h000912,1;3;2;4;5;6;9;10;11;12;13;21;22;23;24;27,2023-06-10,2023-06-13,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/나홀로 여행/일반미션",1;3;2;4;5;6;9;10;11;12;13;21;22;23;24;27,11;23;2
h_h000914,H01,h000914,1;2;22;26;6,2023-06-11,2023-06-16,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/자녀동반/일반미션",1;2;22;26;6,2;6;26
h_h000915,H01,h000915,1;2;22;23,2023-06-17,2023-06-20,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/부부/일반미션",1;2;22;23,2;1;23
h_h000917,H01,h000917,1;22;26;5,2023-06-14,2023-06-18,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",1;22;26;5,22;26;5
h_h000920,H01,h000920,2,2023-06-25,2023-06-29,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/자녀동반/일반미션",2,2;11;24
h_h000921,H01,h000921,1;12;2;26,2023-06-12,2023-06-16,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/나홀로 여행/일반미션",1;12;2;26,2;22;26
h_h000922,H01,h000922,23;24;27;28,2023-06-11,2023-06-16,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",23;24;27;28,28;8;27
h_h000926,H01,h000926,1;2;3;4;6;11,2023-06-14,2023-06-21,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/자녀동반/일반미션",1;2;3;4;6;11,2;6;11
h_h001023,H01,h001023,1;23;6,2023-06-10,2023-06-14,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",1;23;6,22;1;26
h_h001024,H01,h001024,12;21;22;23,2023-06-18,2023-06-22,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/3인 이상 친구/일반미션",12;21;22;23,21;22;23
h_h001025,H01,h001025,2;22;28;5,2023-06-24,2023-06-27,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/자녀동반/일반미션",2;22;28;5,6;21;22
h_h001026,H01,h001026,12;2;3;4;6,2023-06-23,2023-06-26,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",12;2;3;4;6,21;22;26
h_h001032,H01,h001032,1;2;5;23;22;21;24,2023-07-07,2023-07-10,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",1;2;5;23;22;21;24,23;5;1
h_h001034,H01,h001034,1;2;22;5;9,2023-06-23,2023-06-26,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/3인 이상 친구/일반미션",1;2;22;5;9,1;2;22
h_h001036,H01,h001036,1;28;5;6;7,2023-06-21,2023-06-24,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",1;28;5;6;7,5;2;1
h_h001038,H01,h001038,1;2;21;23;26,2023-06-15,2023-06-18,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/자녀동반/일반미션",1;2;21;23;26,2;23;22
h_h001041,H01,h001041,2;21;22,2023-06-10,2023-06-13,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/40세 이상/3대 동반 여행/일반미션",2;21;22,21;2;7
h_h001049,H02,h001049,2;6,2023-06-12,2023-06-14,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/나홀로 여행/일반미션",2;6,6;9;2
h_h001054,H01,h001054,5;6;23;1,2023-06-21,2023-06-25,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",5;6;23;1,5;6;1
h_h001057,H01,h001057,2;22;23;26;28;1;5;21,2023-07-05,2023-07-08,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",2;22;23;26;28;1;5;21,22;6;2
h_h001063,H01,h001063,21;22;3;4;9,2023-06-13,2023-06-17,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/부모 동반/일반미션",21;22;3;4;9,22;2;21
h_h001065,H01,h001065,21;22;24,2023-06-23,2023-06-24,자가용,"제주,도서지역 방문/거주지 구분 없음/40세 이상/특별미션",21;22;24,21;22;24
h_h001068,H01,h001068,2;1;5;6;22;23;24,2023-07-04,2023-07-09,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/3인 이상 친구/일반미션",2;1;5;6;22;23;24,2;23;6
h_h001069,H01,h001069,21;5,2023-07-06,2023-07-10,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",21;5,21;5;22
h_h001073,H01,h001073,1;2;22;24;5,2023-06-12,2023-06-16,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",1;2;22;24;5,5;2;11
h_h001074,H01,h001074,27;22;6;3;24,2023-06-11,2023-06-12,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/자녀동반/일반미션",27;22;6;3;24,22;4;26
h_h001075,H01,h001075,22;4,2023-06-22,2023-06-25,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/커플/일반미션",22;4,23;21;22
h_h001076,H01,h001076,21;24;27;5,2023-06-15,2023-06-18,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/자녀동반/일반미션",21;24;27;5,24;21;6
h_h001078,H01,h001078,21;22;23;24;26,2023-07-06,2023-07-10,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",21;22;23;24;26,5;22;26
h_h001079,H01,h001079,1;2;21;22;23,2023-06-22,2023-06-27,자가용,"제주,도서지역 방문/거주지 구분 없음/39세 이하/나홀로 여행/일반미션",1;2;21;22;23,21;27;28
h_h001081,H01,h001081,1;21;22;26;5,2023-06-18,2023-06-22,대중교통 등,"제주,도서지역 방문/거주지 구분 없음/39세 이하/특별미션",1;21;22;26;5,28;5;21
