TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
e_e004166,E03,e004166,2;21;22;24;5,2023-07-08,2023-07-09,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;21;22;24;5,4;22;24
e_e004168,E01,e004168,12;22;23;4,2023-07-15,2023-07-16,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,12;22;23;4,4;12;22
e_e004172,E01,e004172,21;23;24;26;22,2023-07-08,2023-07-10,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,21;23;24;26;22,23;22;21
e_e004173,E03,e004173,22,2023-06-30,2023-07-02,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22,22;10;12
e_e004174,E03,e004174,23;22;5;1,2023-07-03,2023-07-05,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,23;22;5;1,5;23;22
e_e004187,E03,e004187,1;2;22;5;6,2023-07-01,2023-07-02,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;2;22;5;6,5;24;6
e_e004190,E03,e004190,21;22;5;8,2023-07-08,2023-07-10,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,21;22;5;8,8;21;22
e_e004194,E03,e004194,2,2023-07-03,2023-07-04,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2,27;21;6
e_e004195,E03,e004195,5;22;24,2023-07-08,2023-07-09,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,5;22;24,5;22;21
e_e004205,E03,e004205,1;22;3;6,2023-07-01,2023-07-02,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;22;3;6,22;6;1
e_e004207,E03,e004207,8,2023-06-29,2023-07-01,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,8,8;6;5
e_e004214,E01,e004214,21;22;27;3;4,2023-07-01,2023-07-02,대중교통 등,서울 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,21;22;27;3;4,27;4;1
e_e004219,E01,e004219,1;3;4;6;9,2023-06-30,2023-07-02,대중교통 등,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,1;3;4;6;9,3;6;23
e_e004222,E01,e004222,1;22;6,2023-07-07,2023-07-08,자가용,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;22;6,1;6;3
e_e004225,E03,e004225,1;3;5;6,2023-06-29,2023-06-30,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;3;5;6,6;11;2
e_e004228,E03,e004228,2;24;5;6;7,2023-07-01,2023-07-02,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;24;5;6;7,24;5;3
e_e004230,E03,e004230,22;28;3,2023-07-02,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,22;28;3,3;22;28
e_e004234,E02,e004234,22;3;7,2023-07-01,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,22;3;7,6;4;3
e_e004237,E03,e004237,21;22;4,2023-07-02,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,21;22;4,10;22;21
e_e004238,E03,e004238,1;2;21;22,2023-07-01,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,1;2;21;22,2;21;22
e_e004240,E03,e004240,1;10;2;21;5,2023-07-01,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;10;2;21;5,1;21;4
e_e004241,E01,e004241,1;4;13;26;3;22,2023-07-01,2023-07-03,자가용,서울 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,1;4;13;26;3;22,3;13;4
e_e004243,E01,e004243,1;22;23;7,2023-07-01,2023-07-03,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,1;22;23;7,1;23;22
e_e004245,E01,e004245,24;28;3;4;6,2023-07-02,2023-07-03,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,24;28;3;4;6,6;3;4
e_e004247,E01,e004247,1;22;23;24;7,2023-07-02,2023-07-04,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;22;23;24;7,4;22;7
e_e004251,E03,e004251,21;5;8,2023-07-01,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,21;5;8,5;24;21
e_e004254,E01,e004254,1;2;8;6;9;22;23;27;26,2023-06-30,2023-07-02,자가용,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;2;8;6;9;22;23;27;26,9;23;1
e_e004256,E01,e004256,3;4;6,2023-06-27,2023-06-29,자가용,서울 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,3;4;6,4;7;1
e_e004268,E01,e004268,1;22;24;4;8,2023-07-02,2023-07-04,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;22;24;4;8,8;22;6
e_e004281,E03,e004281,9,2023-07-01,2023-07-03,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,9,6;9;5
e_e004288,E01,e004288,22;6,2023-07-01,2023-07-03,대중교통 등,서울 방문/거주지 구분 없음/40세 이상/특별미션,22;6,6;22;11
e_e004291,E03,e004291,1;2;22;26;5,2023-07-08,2023-07-10,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;2;22;26;5,1;22;6
e_e004294,E03,e004294,5;22;2;26,2023-07-01,2023-07-02,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,5;22;2;26,5;22;26
e_e004295,E01,e004295,1;21,2023-07-19,2023-07-20,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;21,1;21;4
e_e004300,E03,e004300,22,2023-07-01,2023-07-03,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,22,22;4;1
e_e004304,E01,e004304,1;2;3;4;6,2023-07-15,2023-07-16,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;2;3;4;6,4;24;1
e_e004309,E01,e004309,27;4;21,2023-07-08,2023-07-10,자가용,서울 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,27;4;21,21;27;4
e_e004310,E03,e004310,1;22;25;5,2023-07-01,2023-07-02,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,1;22;25;5,25;5;2
e_e004313,E03,e004313,21;24;27,2023-07-07,2023-07-09,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,21;24;27,21;27;24
e_e004315,E01,e004315,1;4,2023-07-01,2023-07-02,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,1;4,1;4;22
e_e004317,E03,e004317,1;22;9,2023-08-05,2023-08-06,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;22;9,12;3;6
e_e004324,E03,e004324,1;21;3,2023-07-08,2023-07-10,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,1;21;3,1;3;21
e_e004326,E03,e004326,21;22;24;27;28,2023-07-08,2023-07-10,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,21;22;24;27;28,3;24;27
e_e004333,E02,e004333,21;26;3;4;6,2023-07-29,2023-07-30,자가용,인천 방문/거주지 구분 없음/40세 이상/특별미션,21;26;3;4;6,4;6;26
e_e004334,E01,e004334,4;22;23;24;26;1;6,2023-06-30,2023-07-02,대중교통 등,서울 방문/거주지 구분 없음/40세 이상/특별미션,4;22;23;24;26;1;6,6;21;4
e_e004336,E03,e004336,5;9,2023-06-30,2023-07-01,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,5;9,6;2;9
e_e004338,E01,e004338,1;22;24;4;5,2023-07-09,2023-07-10,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;22;24;4;5,1;5;4
e_e004340,E01,e004340,1;22,2023-07-02,2023-07-03,자가용,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;22,4;1;26
e_e004341,E01,e004341,1;23;4;6;7,2023-07-17,2023-07-19,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;23;4;6;7,23;26;4
e_e004342,E03,e004342,1;22;4;6;9,2023-07-03,2023-07-05,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;22;4;6;9,6;9;3
e_e004344,E03,e004344,12;3,2023-07-01,2023-07-03,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,12;3,3;12;6
e_e004349,E01,e004349,1;22;23;4;7,2023-07-28,2023-07-30,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;22;23;4;7,1;7;21
e_e004354,E03,e004354,2;4;22,2023-07-01,2023-07-02,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;4;22,22;24;4
e_e004357,E03,e004357,1;2;21;22;5,2023-07-01,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;2;21;22;5,2;5;21
e_e004360,E03,e004360,5,2023-07-01,2023-07-02,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,5,2;5;6
e_e004369,E02,e004369,1;21;22;23;7,2023-07-03,2023-07-05,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;21;22;23;7,1;7;23
e_e004371,E03,e004371,1;22;24,2023-07-08,2023-07-09,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,1;22;24,21;22;24
e_e004372,E01,e004372,1;3;4;6;9,2023-07-01,2023-07-03,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;3;4;6;9,1;6;22
e_e004373,E03,e004373,28;3,2023-06-30,2023-07-02,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,28;3,21;1;6
e_e004380,E02,e004380,4;9,2023-07-01,2023-07-02,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,4;9,9;24;5
e_e004381,E01,e004381,1;2;26;4;7,2023-07-01,2023-07-02,대중교통 등,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,1;2;26;4;7,22;2;6
e_e004384,E01,e004384,1;22;6,2023-07-16,2023-07-17,대중교통 등,서울 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,1;22;6,6;22;3
e_e004391,E01,e004391,22;28;3;4,2023-07-08,2023-07-09,대중교통 등,서울 방문/수도권 거주/40세 이상/부부/일반미션,22;28;3;4,3;4;28
e_e004392,E01,e004392,1;22;3;4;6,2023-07-08,2023-07-10,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;22;3;4;6,1;3;22
e_e004393,E03,e004393,22;26;4;6;7,2023-07-21,2023-07-23,대중교통 등,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,22;26;4;6;7,22;26;11
e_e004395,E01,e004395,1;6,2023-07-15,2023-07-16,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;6,1;6;22
e_e004396,E03,e004396,22;24;26;10,2023-07-15,2023-07-17,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,22;24;26;10,10;22;24
e_e004398,E01,e004398,1,2023-07-02,2023-07-03,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,1,5;4;1
e_e004402,E03,e004402,22,2023-07-01,2023-07-02,대중교통 등,경기 방문/거주지 구분 없음/40세 이상/특별미션,22,5;22;24
e_e004409,E03,e004409,1;21;22;4,2023-07-02,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;21;22;4,1;21;24
e_e004415,E03,e004415,21;5;8,2023-07-28,2023-07-30,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,21;5;8,5;22;21
e_e004416,E03,e004416,22;26;5,2023-07-22,2023-07-24,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,22;26;5,5;24;7
e_e004417,E03,e004417,2;24;4,2023-07-22,2023-07-24,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;24;4,1;24;2
e_e004421,E03,e004421,23,2023-07-27,2023-07-29,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,23,11;23;22
e_e004422,E03,e004422,21;22;24;26;28,2023-07-14,2023-07-16,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,21;22;24;26;28,1;24;21
e_e004423,E03,e004423,1;12;2;4;6,2023-07-14,2023-07-15,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,1;12;2;4;6,6;1;4
e_e004432,E03,e004432,5,2023-07-07,2023-07-08,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,5,5;11;24
e_e004434,E03,e004434,22;6,2023-07-22,2023-07-24,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;6,6;22;9
e_e004443,E03,e004443,12;21;22;26;4,2023-07-02,2023-07-03,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,12;21;22;26;4,5;12;22
e_e004447,E01,e004447,1;22;26;27;6,2023-07-01,2023-07-02,대중교통 등,서울 방문/수도권 거주/40세 이상/부부/일반미션,1;22;26;27;6,1;22;26
e_e004449,E03,e004449,2,2023-07-09,2023-07-11,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3대 동반 여행/일반미션,2,2;8;11
e_e004451,E01,e004451,21;22;1;4;26,2023-07-02,2023-07-03,대중교통 등,서울 방문/거주지 구분 없음/40세 이상/특별미션,21;22;1;4;26,3;21;22
e_e004455,E03,e004455,22;5;6;8;9,2023-07-22,2023-07-24,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,22;5;6;8;9,22;5;7
e_e004457,E01,e004457,1;22;26;6,2023-07-08,2023-07-09,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;22;26;6,6;1;21
e_e004459,E01,e004459,11;2;21;3;6,2023-07-10,2023-07-11,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,11;2;21;3;6,3;6;22
e_e004463,E03,e004463,1;10;2;22;3,2023-07-01,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;10;2;22;3,3;22;6
e_e004464,E01,e004464,1;11;23;26;4,2023-07-17,2023-07-19,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;11;23;26;4,1;22;6
e_e004466,E01,e004466,22;23,2023-07-02,2023-07-04,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,22;23,23;22;24
e_e004468,E03,e004468,2;3;4;6;9,2023-07-22,2023-07-23,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;3;4;6;9,4;22;24
e_e004472,E01,e004472,6;1;11;21,2023-07-06,2023-07-07,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,6;1;11;21,6;21;1
e_e004473,E03,e004473,1;2;4;7;24;23;26;22;21;10,2023-07-15,2023-07-17,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;2;4;7;24;23;26;22;21;10,2;23;6
e_e004479,E03,e004479,22;26;24,2023-07-01,2023-07-02,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;26;24,22;26;1
e_e004482,E02,e004482,2,2023-07-01,2023-07-02,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2,5;9;2
e_e004485,E01,e004485,22;4;6,2023-07-06,2023-07-08,대중교통 등,서울 방문/거주지 구분 없음/40세 이상/특별미션,22;4;6,6;27;22
e_e004486,E03,e004486,11;2;26;6,2023-07-02,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,11;2;26;6,11;2;26
e_e004488,E01,e004488,1;11;21;22;7,2023-07-03,2023-07-04,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,1;11;21;22;7,1;24;22
e_e004489,E03,e004489,21;22;24;26;5,2023-07-28,2023-07-30,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,21;22;24;26;5,24;5;22
e_e004499,E03,e004499,24;26;4,2023-07-29,2023-07-30,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,24;26;4,24;22;26
e_e004503,E03,e004503,22;6,2023-07-02,2023-07-03,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,22;6,6;24;22
e_e004505,E01,e004505,1;22;4;5;6,2023-07-30,2023-07-31,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;22;4;5;6,6;22;24
e_e004506,E03,e004506,22;23;24;26;5,2023-08-05,2023-08-07,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,22;23;24;26;5,2;1;23
e_e004510,E03,e004510,6;2;5;4;9;6;21;23;26;12;11;10,2023-07-29,2023-07-31,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,6;2;5;4;9;6;21;23;26;12;11;10,1;4;2
e_e004511,E03,e004511,2;22;27;28;3,2023-07-20,2023-07-21,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;22;27;28;3,2;13;24
e_e004515,E03,e004515,1;2;23;3;4,2023-07-02,2023-07-03,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;2;23;3;4,2;1;23
e_e004520,E03,e004520,27;9,2023-07-21,2023-07-22,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,27;9,1;22;24
e_e004525,E03,e004525,12;27;6,2023-07-09,2023-07-10,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,12;27;6,3;21;24
e_e004547,E03,e004547,3;2;4;6;11;26;27,2023-07-08,2023-07-09,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,3;2;4;6;11;26;27,2;3;6
e_e004548,E01,e004548,6;4;5;22,2023-07-08,2023-07-10,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;4;5;22,6;4;22
e_e004549,E03,e004549,10;2;21;23;24,2023-07-22,2023-07-24,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,10;2;21;23;24,3;21;23
e_e004551,E01,e004551,1;12;3;4;6,2023-07-03,2023-07-05,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,1;12;3;4;6,1;6;22
e_e004552,E03,e004552,1;8;21;22;23;25,2023-07-07,2023-07-09,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,1;8;21;22;23;25,25;22;8
e_e004557,E01,e004557,6,2023-07-26,2023-07-27,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,6,6;1;4
e_e004561,E03,e004561,1;4;5;6;9,2023-07-22,2023-07-23,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;4;5;6;9,1;21;24
e_e004563,E03,e004563,12;22;23;5;6,2023-07-26,2023-07-28,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,12;22;23;5;6,2;23;22
e_e004565,E03,e004565,21;22;24;27;8,2023-07-09,2023-07-10,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,21;22;24;27;8,21;1;22
e_e004567,E03,e004567,1;21;27,2023-07-13,2023-07-14,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,1;21;27,21;27;1
e_e004573,E01,e004573,1;22;23;6,2023-07-04,2023-07-06,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;22;23;6,1;6;23
e_e004575,E01,e004575,11;22;24;4;6,2023-07-15,2023-07-16,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,11;22;24;4;6,4;6;2
e_e004587,E03,e004587,11;2;22;6,2023-07-04,2023-07-05,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,11;2;22;6,2;6;1
e_e004588,E03,e004588,2;10;22,2023-07-08,2023-07-09,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;10;22,2;10;22
e_e004589,E01,e004589,1;2;5;6,2023-07-08,2023-07-09,자가용,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;2;5;6,1;2;22
e_e004592,E03,e004592,6;12;22,2023-07-12,2023-07-13,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,6;12;22,6;12;22
e_e004596,E01,e004596,22;23;6,2023-07-04,2023-07-06,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,22;23;6,22;23;6
e_e004602,E03,e004602,2;5,2023-07-08,2023-07-09,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;5,5;3;26
e_e004606,E03,e004606,22;27;3;6,2023-07-22,2023-07-23,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,22;27;3;6,3;21;22
e_e004612,E03,e004612,2;22;26,2023-07-15,2023-07-16,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;22;26,2;5;26
e_e004614,E03,e004614,22;3;4,2023-07-09,2023-07-10,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,22;3;4,3;22;4
e_e004617,E03,e004617,26;3;6,2023-07-08,2023-07-10,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,26;3;6,26;5;1
e_e004623,E01,e004623,10;22;23;24;5,2023-07-16,2023-07-17,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,10;22;23;24;5,11;24;1
e_e004627,E03,e004627,9,2023-07-16,2023-07-17,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,9,27;22;4
e_e004629,E03,e004629,13,2023-07-08,2023-07-09,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,13,24;2;22
e_e004634,E01,e004634,1;24;26;6,2023-07-15,2023-07-16,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;24;26;6,11;6;26
e_e004640,E01,e004640,1;21;22;4;6,2023-07-11,2023-07-12,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;21;22;4;6,2;22;24
e_e004644,E03,e004644,2;22;24,2023-07-10,2023-07-11,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;22;24,2;22;24
e_e004645,E03,e004645,22,2023-07-09,2023-07-10,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22,22;24;27
e_e004651,E01,e004651,1;22;26;6,2023-07-08,2023-07-09,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;22;26;6,6;22;26
e_e004653,E03,e004653,21;22;25,2023-07-22,2023-07-23,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,21;22;25,2;25;24
e_e004655,E01,e004655,1;6;4,2023-07-08,2023-07-09,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;6;4,6;4;1
e_e004657,E01,e004657,1;22;26,2023-07-09,2023-07-11,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;22;26,1;22;5
e_e004658,E01,e004658,23;26,2023-07-08,2023-07-09,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,23;26,4;22;6
e_e004668,E03,e004668,1;22;24;3,2023-07-08,2023-07-10,자가용,서울 외 수도권 방문/수도권 외 거주/39세 이하/부모 동반/일반미션,1;22;24;3,1;22;3
e_e004673,E01,e004673,3;6;24;2,2023-07-28,2023-07-31,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,3;6;24;2,3;6;24
e_e004675,E03,e004675,22;27;3;5;8,2023-07-07,2023-07-10,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,22;27;3;5;8,8;11;3
e_e004678,E03,e004678,10;21;22;23;26,2023-07-09,2023-07-11,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,10;21;22;23;26,23;21;2
e_e004681,E01,e004681,1;2;6;23;24;27;21;28;26,2023-07-08,2023-07-10,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;2;6;23;24;27;21;28;26,21;6;26
e_e004685,E03,e004685,1;21;22;24;26,2023-07-08,2023-07-09,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;21;22;24;26,22;24;1
e_e004687,E03,e004687,11;2;4;5;6,2023-08-05,2023-08-07,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,11;2;4;5;6,11;22;5
e_e004688,E01,e004688,1;22;4;6,2023-07-09,2023-07-10,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;22;4;6,6;11;1
e_e004695,E03,e004695,5;21;22;24;5;22;21;24,2023-08-05,2023-08-07,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,5;21;22;24;5;22;21;24,21;24;22
e_e004703,E01,e004703,1;2;22;23;26,2023-07-05,2023-07-09,대중교통 등,서울 방문/수도권 외 거주/39세 이하/부부/일반미션,1;2;22;23;26,1;3;23
e_e004709,E03,e004709,1;22;5,2023-07-15,2023-07-17,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,1;22;5,5;22;7
e_e004712,E03,e004712,1;2;4;6,2023-07-15,2023-07-16,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,1;2;4;6,3;21;6
e_e004716,E03,e004716,13;21;22;24;26,2023-07-14,2023-07-17,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,13;21;22;24;26,21;13;22
e_e004717,E01,e004717,22;4;6,2023-07-09,2023-07-10,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,22;4;6,4;6;1
e_e004719,E03,e004719,11;2;21;22;5,2023-07-12,2023-07-13,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,11;2;21;22;5,2;24;22
e_e004720,E01,e004720,1;21;22;4;5,2023-07-16,2023-07-17,대중교통 등,서울 방문/거주지 구분 없음/40세 이상/특별미션,1;21;22;4;5,5;1;22
e_e004722,E01,e004722,1;22;23;6,2023-07-06,2023-07-09,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;22;23;6,1;6;23
e_e004724,E01,e004724,6;4;22,2023-07-29,2023-07-30,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;4;22,6;2;4
e_e004729,E01,e004729,1;22;26;4,2023-07-08,2023-07-09,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;22;26;4,4;22;1
e_e004730,E03,e004730,1;2;3;5;6,2023-07-14,2023-07-17,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;2;3;5;6,6;1;7
e_e004733,E01,e004733,22;23;26;3;6,2023-07-28,2023-07-30,자가용,서울 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,22;23;26;3;6,3;6;26
